0.656734    0.0055508422
0.658359    0.0057448191
0.674633    0.0053026328
0.639989    0.0073139450
0.665593    0.0058048264
0.684542    0.0041127936
0.678843    0.0040468114
0.695798    0.0040618828
0.688465    0.0039405411
0.687895    0.0048783958
0.698019    0.0047658178
0.701935    0.0041393257
0.702865    0.0042498181
0.691825    0.0035021254
0.703070    0.0035425518
0.703958    0.0034830954
0.707271    0.0036258170
0.704556    0.0034845293
0.706316    0.0034294292
0.708633    0.0034719506
0.719954    0.0043536396
0.707418    0.0039343750
0.707240    0.0038692331
0.716340    0.0035194490
0.715113    0.0032420934
0.712910    0.0041016784
0.0001      0.0001
0.728128    0.0037210762
0.712408    0.0037150450
0.723483    0.0033945454
0.709253    0.0045932473
0.716238    0.0034138480
0.715700    0.0033567929
0.715479    0.0042900843
0.719080    0.0036343023
0.715805    0.0035224950
0.720594    0.0036123529
0.715124    0.0035451510
0.689302    0.0089970199
0.708284    0.0108054227
0.718278    0.0036668323
0.721877    0.0036565907
0.721440    0.0035908953
0.721413    0.0036090754
0.713491    0.0035740751
0.720885    0.0035963778
0.718679    0.0035116322
0.719094    0.0036246719
0.726967    0.0033839940
0.722657    0.0035678204
0.723145    0.0035307414
0.709522    0.0052076764
0.718891    0.0049087841
0.723267    0.0035470762
0.718859    0.0035099353
0.719125    0.0034552077
0.721742    0.0034854071
0.710629    0.0034846537
0.716856    0.0035439348
0.702028    0.0045624077
0.707822    0.0045313490
0.720281    0.0034646214
0.721679    0.0034517575
0.727921    0.0034248346
0.723199    0.0034725187
0.716504    0.0034075390
0.708952    0.0032485918
0.718992    0.0032862321
0.723853    0.0033961759
0.710029    0.0041157894
0.717487    0.0039364024
0.722141    0.0033546978
0.712819    0.0032645621
0.720934    0.0033402141
0.712216    0.0035554434
0.713740    0.0035275116
0.719931    0.0031902973
0.725052    0.0032320258
0.722354    0.0032824777
0.724223    0.0032151226
0.723250    0.0032581713
0.718106    0.0032602693
0.718705    0.0032258246
0.721632    0.0031675011
0.721378    0.0033153674
0.715951    0.0032641248
0.717815    0.0031711233
0.721848    0.0031640975
0.722391    0.0032944406
0.715926    0.0031668992
0.723964    0.0031196459
0.713716    0.0030108128
0.724451    0.0030470804
0.720974    0.0030255398
0.716675    0.0029957135
0.716416    0.0030411480
0.695697    0.0035464829
0.707786    0.0030672116
0.716927    0.0030060004
0.718473    0.0030238234
0.687916    0.0041267902
0.719471    0.0032848665
0.718170    0.0030180522
0.713248    0.0031842304
0.716413    0.0030129428
0.716379    0.0032403415
0.717798    0.0029347130
0.721910    0.0028879748
0.721178    0.0028380315
0.720023    0.0028722509
0.713048    0.0028657287
0.717753    0.0030113348
0.720931    0.0028383013
0.719479    0.0029242126
0.718929    0.0029696173
0.716982    0.0028756316
0.707016    0.0028351269
0.711001    0.0029747678
0.709752    0.0032195172
0.715277    0.0033425468
0.714210    0.0027451313
0.712065    0.0027176742
0.716243    0.0027307348
0.713859    0.0027570031
0.716477    0.0027646495
0.715865    0.0027976081
0.714875    0.0029244563
0.711978    0.0027673889
0.713147    0.0026986899
0.708946    0.0026895666
0.711381    0.0026868672
0.705541    0.0026594258
0.706156    0.0026568952
0.706651    0.0026329797
0.712526    0.0026147389
0.714785    0.0025836453
0.710952    0.0026161777
0.710412    0.0026075215
0.715419    0.0026603838
0.705154    0.0029281599
0.704075    0.0029957586
0.706623    0.0025787010
0.706045    0.0024921883
0.708565    0.0025717958
0.708456    0.0025834284
